"original","sandp"
rmax_20191101_10q_0.xml,rmax_20191101_10q_0.xml
fhn_20200508_10q_0.xml,fhn_20200508_10q_1.xml
aeo_20190905_10q_0.xml,aeo_20190905_10q_0.xml
trv_20200421_10q_0.xml,trv_20200421_10q_0.xml
bxmt_20191023_10q_0.xml,bxmt_20191023_10q_0.xml
rlgy_20190808_10q_1.xml,rlgy_20190808_10q_1.xml
boot_20200204_10q_1.xml,boot_20200204_10q_0.xml
rgr_20191107_10q_1.xml,rgr_20191107_10q_0.xml
cry_20191031_10q_0.xml,cry_20191031_10q_1.xml
med_20191108_10q_0.xml,med_20191108_10q_1.xml
zen_20190802_10q_1.xml,zen_20190802_10q_0.xml
cag_20200102_10q_1.xml,cag_20200102_10q_1.xml
fico_20190731_10q_1.xml,fico_20190731_10q_0.xml
trn_20190725_10q_1.xml,trn_20190725_10q_1.xml
fix_20190425_10q_0.xml,fix_20190425_10q_0.xml
bwxt_20200504_10q_0.xml,bwxt_20200504_10q_1.xml
mc_20200429_10q_0.xml,mc_20200429_10q_1.xml
gpmt_20200511_10q_0.xml,gpmt_20200511_10q_1.xml
coty_20191106_10q_0.xml,coty_20191106_10q_0.xml
aan_20191104_10q_0.xml,aan_20191104_10q_0.xml
ahh_20200506_10q_1.xml,ahh_20200506_10q_1.xml
bfam_20200511_10q_1.xml,bfam_20200511_10q_0.xml
snr_20190503_10q_1.xml,snr_20190503_10q_1.xml
caci_20200130_10q_1.xml,caci_20200130_10q_0.xml
cube_20190726_10q_0.xml,cube_20190726_10q_1.xml
itw_20191028_10q_0.xml,itw_20191028_10q_1.xml
cvna_20191106_10q_0.xml,cvna_20191106_10q_1.xml
it_20190507_10q_0.xml,it_20190507_10q_1.xml
jwn_20191204_10q_0.xml,jwn_20191204_10q_1.xml
tkr_20200501_10q_0.xml,tkr_20200501_10q_1.xml
phm_20190723_10q_1.xml,phm_20190723_10q_1.xml
crl_20200507_10q_1.xml,crl_20200507_10q_1.xml
fis_20200507_10q_1.xml,fis_20200507_10q_0.xml
mmm_20190726_10q_1.xml,mmm_20190726_10q_0.xml
rli_20190725_10q_0.xml,rli_20190725_10q_1.xml
pm_20200428_10q_0.xml,pm_20200428_10q_0.xml
abbv_20200508_10q_1.xml,abbv_20200508_10q_1.xml
rs_20191031_10q_0.xml,rs_20191031_10q_0.xml
acm_20200506_10q_0.xml,acm_20200506_10q_0.xml
eab_20190806_10q_0.xml,eab_20190806_10q_1.xml
hzo_20190501_10q_0.xml,hzo_20190501_10q_0.xml
awi_20191028_10q_0.xml,awi_20191028_10q_0.xml
mco_20190802_10q_1.xml,mco_20190802_10q_0.xml
fnd_20200430_10q_0.xml,fnd_20200430_10q_1.xml
cnp_20200507_10q_1.xml,cnp_20200507_10q_0.xml
sf_20200507_10q_0.xml,sf_20200507_10q_1.xml
hil_20200507_10q_1.xml,hil_20200507_10q_0.xml
rgs_20200618_10q_0.xml,rgs_20200618_10q_0.xml
np_20190807_10q_1.xml,np_20190807_10q_0.xml
cpt_20190726_10q_0.xml,cpt_20190726_10q_1.xml
tdoc_20191030_10q_1.xml,tdoc_20191030_10q_1.xml
brbr_20200207_10q_1.xml,brbr_20200207_10q_1.xml
msgs_20190508_10q_0.xml,msgs_20190508_10q_0.xml
aroc_20190730_10q_1.xml,aroc_20190730_10q_0.xml
musa_20190808_10q_1.xml,musa_20190808_10q_0.xml
cr_20200430_10q_0.xml,cr_20200430_10q_1.xml
rlj_20191108_10q_0.xml,rlj_20191108_10q_1.xml
ingr_20191106_10q_0.xml,ingr_20191106_10q_0.xml
aiz_20190808_10q_1.xml,aiz_20190808_10q_1.xml
stc_20190807_10q_1.xml,stc_20190807_10q_0.xml
lnc_20190801_10q_0.xml,lnc_20190801_10q_1.xml
ftv_20200430_10q_0.xml,ftv_20200430_10q_1.xml
usb_20190801_10q_1.xml,usb_20190801_10q_0.xml
it_20200507_10q_0.xml,it_20200507_10q_0.xml
wal_20200430_10q_0.xml,wal_20200430_10q_0.xml
ofc_20190805_10q_0.xml,ofc_20190805_10q_1.xml
tkr_20190501_10q_0.xml,tkr_20190501_10q_0.xml
ajg_20200505_10q_0.xml,ajg_20200505_10q_1.xml
ivc_20191106_10q_0.xml,ivc_20191106_10q_1.xml
dva_20200505_10q_1.xml,dva_20200505_10q_0.xml
kss_20200605_10q_0.xml,kss_20200605_10q_0.xml
cde_20190807_10q_1.xml,cde_20190807_10q_0.xml
bery_20200131_10q_1.xml,bery_20200131_10q_0.xml
aeo_20200604_10q_0.xml,aeo_20200604_10q_0.xml
hrb_20190906_10q_1.xml,hrb_20190906_10q_0.xml
pra_20190807_10q_0.xml,pra_20190807_10q_1.xml
bfam_20190807_10q_0.xml,bfam_20190807_10q_0.xml
atr_20200501_10q_1.xml,atr_20200501_10q_0.xml
cplg_20200521_10q_1.xml,cplg_20200521_10q_1.xml
vac_20200522_10q_1.xml,vac_20200522_10q_0.xml
ebs_20191107_10q_1.xml,ebs_20191107_10q_0.xml
tsn_20190805_10q_1.xml,tsn_20190805_10q_0.xml
ait_20200501_10q_0.xml,ait_20200501_10q_1.xml
mo_20191031_10q_0.xml,mo_20191031_10q_1.xml
spce_20200506_10q_1.xml,spce_20200506_10q_0.xml
now_20200430_10q_1.xml,now_20200430_10q_1.xml
nova_20190819_10q_1.xml,nova_20190819_10q_0.xml
knx_20191106_10q_0.xml,knx_20191106_10q_0.xml
sig_20191205_10q_0.xml,sig_20191205_10q_1.xml
ari_20191023_10q_0.xml,ari_20191023_10q_0.xml
enba_20191108_10q_0.xml,enba_20191108_10q_0.xml
ctva_20200507_10q_1.xml,ctva_20200507_10q_0.xml
pxd_20200508_10q_0.xml,pxd_20200508_10q_1.xml
cat_20191031_10q_0.xml,cat_20191031_10q_1.xml
ambc_20181107_10q_1.xml,ambc_20181107_10q_0.xml
wso_20190808_10q_1.xml,wso_20190808_10q_1.xml
tpc_20190808_10q_0.xml,tpc_20190808_10q_1.xml
srt_20200610_10q_0.xml,srt_20200610_10q_1.xml
faf_20191024_10q_0.xml,faf_20191024_10q_0.xml
jbt_20190501_10q_0.xml,jbt_20190501_10q_1.xml
plt_20191105_10q_0.xml,plt_20191105_10q_0.xml
hcft_20191107_10q_0.xml,hcft_20191107_10q_0.xml
mho_20200501_10q_0.xml,mho_20200501_10q_1.xml
sun_20200511_10q_1.xml,sun_20200511_10q_0.xml
flr_20191031_10q_0.xml,flr_20191031_10q_1.xml
pgre_20200429_10q_0.xml,pgre_20200429_10q_0.xml
lyb_20190802_10q_1.xml,lyb_20190802_10q_1.xml
exp_20191031_10q_0.xml,exp_20191031_10q_0.xml
rpai_20190501_10q_1.xml,rpai_20190501_10q_0.xml
uht_20190808_10q_1.xml,uht_20190808_10q_1.xml
wso_20200507_10q_1.xml,wso_20200507_10q_1.xml
env_20200508_10q_1.xml,env_20200508_10q_1.xml
anf_20191211_10q_0.xml,anf_20191211_10q_0.xml
mtrn_20191024_10q_0.xml,mtrn_20191024_10q_0.xml
gnc_20190502_10q_1.xml,gnc_20190502_10q_0.xml
kex_20191107_10q_0.xml,kex_20191107_10q_1.xml
ihc_20190508_10q_0.xml,ihc_20190508_10q_1.xml
amc_20190808_10q_0.xml,amc_20190808_10q_0.xml
msgs_20200511_10q_1.xml,msgs_20200511_10q_0.xml
bdn_20190503_10q_1.xml,bdn_20190503_10q_0.xml
kop_20191107_10q_0.xml,kop_20191107_10q_0.xml
awk_20190731_10q_0.xml,awk_20190731_10q_1.xml
cold_20191108_10q_0.xml,cold_20191108_10q_0.xml
aos_20200505_10q_0.xml,aos_20200505_10q_1.xml
mmm_20191025_10q_0.xml,mmm_20191025_10q_0.xml
gtn_20191107_10q_0.xml,gtn_20191107_10q_1.xml
dks_20191126_10q_0.xml,dks_20191126_10q_1.xml
amh_20190802_10q_1.xml,amh_20190802_10q_1.xml
cor_20190726_10q_0.xml,cor_20190726_10q_1.xml
gm_20200506_10q_0.xml,gm_20200506_10q_1.xml
uaa_20200511_10q_0.xml,uaa_20200511_10q_1.xml
cfx_20200507_10q_0.xml,cfx_20200507_10q_0.xml
unvr_20191105_10q_0.xml,unvr_20191105_10q_0.xml
anet_20191101_10q_0.xml,anet_20191101_10q_1.xml
ua_20190801_10q_1.xml,ua_20190801_10q_0.xml
btu_20200506_10q_0.xml,btu_20200506_10q_0.xml
mas_20190725_10q_1.xml,mas_20190725_10q_0.xml
cwh_20200508_10q_1.xml,cwh_20200508_10q_1.xml
vno_20190429_10q_1.xml,vno_20190429_10q_0.xml
zbh_20191105_10q_0.xml,zbh_20191105_10q_1.xml
cim_20190801_10q_1.xml,cim_20190801_10q_1.xml
alb_20191106_10q_0.xml,alb_20191106_10q_1.xml
bsa_20190809_10q_1.xml,bsa_20190809_10q_1.xml
uhs_20200508_10q_1.xml,uhs_20200508_10q_0.xml
dea_20200505_10q_1.xml,dea_20200505_10q_0.xml
psn_20200506_10q_0.xml,psn_20200506_10q_0.xml
trox_20191112_10q_0.xml,trox_20191112_10q_0.xml
dtw_20200428_10q_1.xml,dtw_20200428_10q_0.xml
ava_20200508_10q_1.xml,ava_20200508_10q_0.xml
hsc_20191029_10q_0.xml,hsc_20191029_10q_1.xml
kbr_20190731_10q_1.xml,kbr_20190731_10q_0.xml
el_20200206_10q_1.xml,el_20200206_10q_0.xml
ryn_20190503_10q_0.xml,ryn_20190503_10q_0.xml
adsw_20191030_10q_0.xml,adsw_20191030_10q_0.xml
fds_20200409_10q_1.xml,fds_20200409_10q_1.xml
lb_20200603_10q_1.xml,lb_20200603_10q_0.xml
esi_20191107_10q_0.xml,esi_20191107_10q_0.xml
kref_20200428_10q_0.xml,kref_20200428_10q_1.xml
sre_20200504_10q_1.xml,sre_20200504_10q_0.xml
hni_20200428_10q_0.xml,hni_20200428_10q_1.xml
ese_20190809_10q_1.xml,ese_20190809_10q_1.xml
sjm_20190827_10q_0.xml,sjm_20190827_10q_1.xml
ame_20190802_10q_1.xml,ame_20190802_10q_1.xml
jbt_20200501_10q_0.xml,jbt_20200501_10q_1.xml
cmsd_20200427_10q_1.xml,cmsd_20200427_10q_0.xml
grub_20200511_10q_0.xml,grub_20200511_10q_1.xml
ce_20190723_10q_1.xml,ce_20190723_10q_1.xml
ava_20190807_10q_1.xml,ava_20190807_10q_1.xml
eb_20200511_10q_1.xml,eb_20200511_10q_0.xml
htz_20200511_10q_1.xml,htz_20200511_10q_0.xml
sum_20190801_10q_1.xml,sum_20190801_10q_1.xml
dx_20200511_10q_0.xml,dx_20200511_10q_1.xml
peg_20191031_10q_0.xml,peg_20191031_10q_0.xml
ihc_20200508_10q_0.xml,ihc_20200508_10q_1.xml
j_20190805_10q_0.xml,j_20190805_10q_1.xml
ccl_20200403_10q_0.xml,ccl_20200403_10q_1.xml
ash_20200129_10q_1.xml,ash_20200129_10q_0.xml
kn_20190731_10q_1.xml,kn_20190731_10q_1.xml
tgi_20191107_10q_0.xml,tgi_20191107_10q_0.xml
swn_20191024_10q_0.xml,swn_20191024_10q_1.xml
serv_20200508_10q_1.xml,serv_20200508_10q_1.xml
cnne_20200508_10q_0.xml,cnne_20200508_10q_1.xml
rdn_20190806_10q_1.xml,rdn_20190806_10q_1.xml
nex_20191107_10q_0.xml,nex_20191107_10q_1.xml
ui_20200207_10q_1.xml,ui_20200207_10q_1.xml
mcy_20200505_10q_0.xml,mcy_20200505_10q_1.xml
mtg_20190805_10q_1.xml,mtg_20190805_10q_0.xml
matx_20191108_10q_0.xml,matx_20191108_10q_1.xml
wtm_20191106_10q_0.xml,wtm_20191106_10q_0.xml
man_20200508_10q_0.xml,man_20200508_10q_0.xml
ath_20191105_10q_0.xml,ath_20191105_10q_1.xml
wbt_20191106_10q_0.xml,wbt_20191106_10q_0.xml
cldt_20190731_10q_1.xml,cldt_20190731_10q_1.xml
bgs_20191105_10q_1.xml,bgs_20191105_10q_0.xml
w_20200505_10q_1.xml,w_20200505_10q_1.xml
dcue_20200505_10q_1.xml,dcue_20200505_10q_0.xml
epac_20200106_10q_1.xml,epac_20200106_10q_0.xml
avy_20190730_10q_1.xml,avy_20190730_10q_0.xml
rjf_20200207_10q_1.xml,rjf_20200207_10q_0.xml
twi_20190503_10q_0.xml,twi_20190503_10q_0.xml
mwa_20200205_10q_1.xml,mwa_20200205_10q_0.xml
hig_20191104_10q_0.xml,hig_20191104_10q_1.xml
spr_20191031_10q_0.xml,spr_20191031_10q_0.xml
ten_20191105_10q_0.xml,ten_20191105_10q_0.xml
din_20200429_10q_0.xml,din_20200429_10q_0.xml
mcy_20191029_10q_0.xml,mcy_20191029_10q_0.xml
dt_20191104_10q_0.xml,dt_20191104_10q_1.xml
dvn_20200506_10q_0.xml,dvn_20200506_10q_0.xml
gci_20200507_10q_0.xml,gci_20200507_10q_1.xml
clnc_20190809_10q_0.xml,clnc_20190809_10q_0.xml
ida_20200430_10q_1.xml,ida_20200430_10q_0.xml
tfx_20191031_10q_0.xml,tfx_20191031_10q_1.xml
oc_20200429_10q_0.xml,oc_20200429_10q_1.xml
cube_20191025_10q_0.xml,cube_20191025_10q_0.xml
fl_20190911_10q_0.xml,fl_20190911_10q_1.xml
irt_20191031_10q_0.xml,irt_20191031_10q_0.xml
smg_20200205_10q_1.xml,smg_20200205_10q_1.xml
cah_20191107_10q_0.xml,cah_20191107_10q_0.xml
spxc_20190802_10q_1.xml,spxc_20190802_10q_1.xml
quad_20191030_10q_0.xml,quad_20191030_10q_0.xml
sho_20190805_10q_1.xml,sho_20190805_10q_1.xml
rhp_20200507_10q_0.xml,rhp_20200507_10q_1.xml
cit_20200505_10q_0.xml,cit_20200505_10q_1.xml
bby_20191206_10q_0.xml,bby_20191206_10q_1.xml
cmi_20190430_10q_0.xml,cmi_20190430_10q_1.xml
cl_20191101_10q_0.xml,cl_20191101_10q_0.xml
wex_20191108_10q_0.xml,wex_20191108_10q_1.xml
aat_20190802_10q_0.xml,aat_20190802_10q_0.xml
cit_20191101_10q_0.xml,cit_20191101_10q_1.xml
ggg_20200422_10q_0.xml,ggg_20200422_10q_0.xml
wtrg_20200508_10q_1.xml,wtrg_20200508_10q_0.xml
alle_20190725_10q_1.xml,alle_20190725_10q_0.xml
mth_20191028_10q_0.xml,mth_20191028_10q_0.xml
axta_20191025_10q_0.xml,axta_20191025_10q_0.xml
usfd_20190507_10q_1.xml,usfd_20190507_10q_0.xml
krg_20190806_10q_1.xml,krg_20190806_10q_1.xml
argd_20200508_10q_0.xml,argd_20200508_10q_0.xml
unm_20190731_10q_0.xml,unm_20190731_10q_0.xml
lpx_20191105_10q_0.xml,lpx_20191105_10q_0.xml
nav_20200604_10q_0.xml,nav_20200604_10q_1.xml
vmw_20200608_10q_0.xml,vmw_20200608_10q_1.xml
stz_20191003_10q_0.xml,stz_20191003_10q_0.xml
bkr_20190801_10q_1.xml,bkr_20190801_10q_0.xml
cars_20190805_10q_1.xml,cars_20190805_10q_0.xml
eig_20191025_10q_0.xml,eig_20191025_10q_0.xml
apa_20190503_10q_0.xml,apa_20190503_10q_0.xml
unt_20191108_10q_0.xml,unt_20191108_10q_0.xml
arch_20200423_10q_1.xml,arch_20200423_10q_1.xml
bhc_20190806_10q_1.xml,bhc_20190806_10q_0.xml
twi_20191107_10q_0.xml,twi_20191107_10q_1.xml
mtn_20200604_10q_1.xml,mtn_20200604_10q_0.xml
jci_20190801_10q_0.xml,jci_20190801_10q_1.xml
hr_20191104_10q_0.xml,hr_20191104_10q_0.xml
door_20191105_10q_0.xml,door_20191105_10q_1.xml
wmc_20200511_10q_0.xml,wmc_20200511_10q_1.xml
lcii_20200507_10q_1.xml,lcii_20200507_10q_1.xml
bgs_20190806_10q_0.xml,bgs_20190806_10q_0.xml
swk_20200501_10q_0.xml,swk_20200501_10q_1.xml
tyl_20190802_10q_1.xml,tyl_20190802_10q_1.xml
sig_20190905_10q_1.xml,sig_20190905_10q_1.xml
bxg_20200511_10q_0.xml,bxg_20200511_10q_1.xml
ryam_20190807_10q_0.xml,ryam_20190807_10q_0.xml
dea_20190802_10q_1.xml,dea_20190802_10q_1.xml
aptv_20191030_10q_0.xml,aptv_20191030_10q_0.xml
vrtv_20200506_10q_0.xml,vrtv_20200506_10q_1.xml
hrb_20191206_10q_0.xml,hrb_20191206_10q_0.xml
doc_20190502_10q_1.xml,doc_20190502_10q_0.xml
mpc_20191104_10q_0.xml,mpc_20191104_10q_0.xml
apy_20200511_10q_0.xml,apy_20200511_10q_0.xml
ajrd_20191029_10q_0.xml,ajrd_20191029_10q_0.xml
npo_20190802_10q_0.xml,npo_20190802_10q_1.xml
anet_20190802_10q_0.xml,anet_20190802_10q_0.xml
odc_20200608_10q_1.xml,odc_20200608_10q_1.xml
mnk_20200506_10q_0.xml,mnk_20200506_10q_0.xml
mho_20191025_10q_0.xml,mho_20191025_10q_0.xml
hrc_20190802_10q_1.xml,hrc_20190802_10q_0.xml
gm_20190801_10q_0.xml,gm_20190801_10q_0.xml
fcn_20200430_10q_1.xml,fcn_20200430_10q_0.xml
rf_20191106_10q_0.xml,rf_20191106_10q_0.xml
cc_20190503_10q_0.xml,cc_20190503_10q_0.xml
hrb_20200309_10q_1.xml,hrb_20200309_10q_0.xml
vvv_20190801_10q_0.xml,vvv_20190801_10q_1.xml
arw_20191107_10q_0.xml,arw_20191107_10q_0.xml
fl_20191211_10q_0.xml,fl_20191211_10q_0.xml
t_20200506_10q_0.xml,t_20200506_10q_0.xml
epd_20190809_10q_1.xml,epd_20190809_10q_0.xml
work_20200604_10q_0.xml,work_20200604_10q_0.xml
jbt_20191031_10q_0.xml,jbt_20191031_10q_1.xml
fnb_20191107_10q_0.xml,fnb_20191107_10q_0.xml
wri_20200511_10q_1.xml,wri_20200511_10q_1.xml
uri_20200429_10q_0.xml,uri_20200429_10q_1.xml
ari_20200507_10q_0.xml,ari_20200507_10q_1.xml
pgr_20191106_10q_1.xml,pgr_20191106_10q_0.xml
mtg_20191106_10q_0.xml,mtg_20191106_10q_0.xml
wts_20190801_10q_1.xml,wts_20190801_10q_1.xml
trgp_20200507_10q_0.xml,trgp_20200507_10q_1.xml
mdu_20190503_10q_1.xml,mdu_20190503_10q_0.xml
bg_20190731_10q_1.xml,bg_20190731_10q_0.xml
hzo_20190726_10q_1.xml,hzo_20190726_10q_1.xml
anf_20190911_10q_1.xml,anf_20190911_10q_0.xml
ugi_20200507_10q_1.xml,ugi_20200507_10q_1.xml
kos_20191104_10q_0.xml,kos_20191104_10q_0.xml
cars_20191106_10q_0.xml,cars_20191106_10q_0.xml
boot_20191031_10q_0.xml,boot_20191031_10q_1.xml
eqt_20191031_10q_0.xml,eqt_20191031_10q_0.xml
mdla_20200609_10q_1.xml,mdla_20200609_10q_0.xml
crl_20191106_10q_0.xml,crl_20191106_10q_1.xml
mdp_20191112_10q_0.xml,mdp_20191112_10q_0.xml
cuz_20200430_10q_0.xml,cuz_20200430_10q_0.xml
hgh_20200429_10q_1.xml,hgh_20200429_10q_0.xml
ait_20191031_10q_0.xml,ait_20191031_10q_1.xml
kar_20191106_10q_0.xml,kar_20191106_10q_0.xml
lpx_20190806_10q_1.xml,lpx_20190806_10q_1.xml
dci_20200306_10q_1.xml,dci_20200306_10q_0.xml
cbl_20191112_10q_0.xml,cbl_20191112_10q_0.xml
ns_20190809_10q_0.xml,ns_20190809_10q_1.xml
pjh_20200508_10q_1.xml,pjh_20200508_10q_0.xml
mmi_20200511_10q_0.xml,mmi_20200511_10q_0.xml
mmp_20190801_10q_0.xml,mmp_20190801_10q_1.xml
awr_20200504_10q_0.xml,awr_20200504_10q_0.xml
tdw_20191112_10q_0.xml,tdw_20191112_10q_1.xml
wnc_20200514_10q_0.xml,wnc_20200514_10q_1.xml
hil_20191106_10q_0.xml,hil_20191106_10q_1.xml
lsi_20190801_10q_1.xml,lsi_20190801_10q_1.xml
trwh_20190812_10q_1.xml,trwh_20190812_10q_1.xml
door_20190806_10q_1.xml,door_20190806_10q_1.xml
dei_20191108_10q_0.xml,dei_20191108_10q_0.xml
avlr_20200508_10q_1.xml,avlr_20200508_10q_1.xml
mwa_20200505_10q_0.xml,mwa_20200505_10q_0.xml
hgh_20190501_10q_1.xml,hgh_20190501_10q_1.xml
efx_20190725_10q_0.xml,efx_20190725_10q_1.xml
rrc_20190422_10q_0.xml,rrc_20190422_10q_0.xml
cf_20190502_10q_1.xml,cf_20190502_10q_1.xml
scl_20191030_10q_0.xml,scl_20191030_10q_0.xml
che_20190731_10q_1.xml,che_20190731_10q_1.xml
esrt_20191031_10q_0.xml,esrt_20191031_10q_0.xml
antm_20190724_10q_1.xml,antm_20190724_10q_0.xml
otis_20200508_10q_0.xml,otis_20200508_10q_1.xml
aep_20190725_10q_1.xml,aep_20190725_10q_1.xml
rlgy_20190502_10q_0.xml,rlgy_20190502_10q_0.xml
ceix_20200511_10q_0.xml,ceix_20200511_10q_0.xml
tdc_20190806_10q_0.xml,tdc_20190806_10q_0.xml
xom_20200506_10q_0.xml,xom_20200506_10q_0.xml
plt_20190806_10q_0.xml,plt_20190806_10q_1.xml
bxp_20200511_10q_0.xml,bxp_20200511_10q_1.xml
cato_20191126_10q_0.xml,cato_20191126_10q_0.xml
brc_20200521_10q_0.xml,brc_20200521_10q_0.xml
ato_20200506_10q_1.xml,ato_20200506_10q_0.xml
key_20190801_10q_1.xml,key_20190801_10q_1.xml
mlm_20190501_10q_1.xml,mlm_20190501_10q_1.xml
kmt_20191106_10q_0.xml,kmt_20191106_10q_1.xml
am_20191029_10q_0.xml,am_20191029_10q_0.xml
kref_20191030_10q_0.xml,kref_20191030_10q_0.xml
wbs_20191101_10q_0.xml,wbs_20191101_10q_1.xml
hcr_20190507_10q_0.xml,hcr_20190507_10q_0.xml
fdx_20200317_10q_1.xml,fdx_20200317_10q_1.xml
teva_20191107_10q_0.xml,teva_20191107_10q_1.xml
lyb_20191101_10q_0.xml,lyb_20191101_10q_0.xml
chs_20191127_10q_0.xml,chs_20191127_10q_0.xml
wal_20191031_10q_0.xml,wal_20191031_10q_1.xml
bg_20200507_10q_0.xml,bg_20200507_10q_1.xml
aat_20191101_10q_0.xml,aat_20191101_10q_0.xml
chd_20190502_10q_1.xml,chd_20190502_10q_0.xml
ora_20190808_10q_1.xml,ora_20190808_10q_1.xml
axo_20190430_10q_1.xml,axo_20190430_10q_0.xml
emn_20190503_10q_0.xml,emn_20190503_10q_0.xml
ktb_20190620_10q_1.xml,ktb_20190620_10q_1.xml
syy_20190507_10q_1.xml,syy_20190507_10q_0.xml
dow_20191025_10q_0.xml,dow_20191025_10q_1.xml
mtdr_20200501_10q_0.xml,mtdr_20200501_10q_1.xml
aple_20191104_10q_0.xml,aple_20191104_10q_0.xml
fix_20191024_10q_0.xml,fix_20191024_10q_0.xml
cmsd_20190725_10q_0.xml,cmsd_20190725_10q_1.xml
rjf_20190808_10q_1.xml,rjf_20190808_10q_0.xml
jhg_20200430_10q_0.xml,jhg_20200430_10q_1.xml
bpmp_20190808_10q_1.xml,bpmp_20190808_10q_0.xml
wynd_20191030_10q_0.xml,wynd_20191030_10q_1.xml
snx_20191004_10q_0.xml,snx_20191004_10q_1.xml
ibp_20191101_10q_0.xml,ibp_20191101_10q_0.xml
jnpr_20200505_10q_0.xml,jnpr_20200505_10q_0.xml
rcl_20190726_10q_1.xml,rcl_20190726_10q_0.xml
sf_20191106_10q_0.xml,sf_20191106_10q_0.xml
rxn_20200128_10q_1.xml,rxn_20200128_10q_0.xml
hal_20190426_10q_0.xml,hal_20190426_10q_0.xml
wms_20191112_10q_0.xml,wms_20191112_10q_0.xml
kamn_20190731_10q_1.xml,kamn_20190731_10q_0.xml
hca_20190503_10q_0.xml,hca_20190503_10q_1.xml
doc_20191106_10q_0.xml,doc_20191106_10q_0.xml
hlx_20191023_10q_0.xml,hlx_20191023_10q_0.xml
lea_20190726_10q_1.xml,lea_20190726_10q_0.xml
wat_20190731_10q_1.xml,wat_20190731_10q_1.xml
hpr_20190805_10q_1.xml,hpr_20190805_10q_1.xml
cmg_20191023_10q_0.xml,cmg_20191023_10q_0.xml
jci_20200131_10q_1.xml,jci_20200131_10q_0.xml
agm_20200511_10q_0.xml,agm_20200511_10q_0.xml
yelp_20190809_10q_1.xml,yelp_20190809_10q_0.xml
sitc_20191104_10q_0.xml,sitc_20191104_10q_0.xml
ehc_20200511_10q_1.xml,ehc_20200511_10q_0.xml
codi_20191030_10q_0.xml,codi_20191030_10q_1.xml
uber_20191105_10q_0.xml,uber_20191105_10q_1.xml
enba_20190510_10q_1.xml,enba_20190510_10q_0.xml
sndr_20190801_10q_1.xml,sndr_20190801_10q_1.xml
twlo_20200507_10q_1.xml,twlo_20200507_10q_1.xml
bmy_20200507_10q_0.xml,bmy_20200507_10q_0.xml
agco_20190809_10q_1.xml,agco_20190809_10q_1.xml
whr_20190723_10q_0.xml,whr_20190723_10q_1.xml
ups_20190430_10q_1.xml,ups_20190430_10q_0.xml
ame_20191101_10q_0.xml,ame_20191101_10q_1.xml
bby_20190906_10q_1.xml,bby_20190906_10q_1.xml
pstg_20190830_10q_1.xml,pstg_20190830_10q_1.xml
fit_20190802_10q_1.xml,fit_20190802_10q_1.xml
lw_20191002_10q_0.xml,lw_20191002_10q_1.xml
bcei_20191106_10q_0.xml,bcei_20191106_10q_1.xml
pri_20200501_10q_0.xml,pri_20200501_10q_1.xml
ame_20200505_10q_0.xml,ame_20200505_10q_1.xml
sq_20191106_10q_0.xml,sq_20191106_10q_0.xml
hli_20191101_10q_1.xml,hli_20191101_10q_0.xml
ni_20200506_10q_1.xml,ni_20200506_10q_0.xml
hsy_20190425_10q_1.xml,hsy_20190425_10q_1.xml
ed_20200507_10q_1.xml,ed_20200507_10q_0.xml
uza_20200430_10q_1.xml,uza_20200430_10q_0.xml
an_20190426_10q_1.xml,an_20190426_10q_0.xml
hog_20191107_10q_0.xml,hog_20191107_10q_0.xml
trtx_20190729_10q_1.xml,trtx_20190729_10q_1.xml
vvnt_20200511_10q_0.xml,vvnt_20200511_10q_1.xml
trex_20190729_10q_0.xml,trex_20190729_10q_1.xml
rgr_20200506_10q_1.xml,rgr_20200506_10q_1.xml
hes_20190806_10q_1.xml,hes_20190806_10q_1.xml
prty_20191112_10q_0.xml,prty_20191112_10q_0.xml
dlb_20200129_10q_1.xml,dlb_20200129_10q_0.xml
cxo_20191030_10q_0.xml,cxo_20191030_10q_1.xml
ufs_20190808_10q_1.xml,ufs_20190808_10q_0.xml
aht_20200528_10q_1.xml,aht_20200528_10q_1.xml
whr_20200501_10q_0.xml,whr_20200501_10q_1.xml
ftv_20191025_10q_0.xml,ftv_20191025_10q_1.xml
rhi_20200504_10q_0.xml,rhi_20200504_10q_1.xml
iqv_20190502_10q_0.xml,iqv_20190502_10q_1.xml
cno_20190503_10q_0.xml,cno_20190503_10q_0.xml
hun_20190730_10q_1.xml,hun_20190730_10q_1.xml
ohi_20190808_10q_1.xml,ohi_20190808_10q_1.xml
bki_20191107_10q_0.xml,bki_20191107_10q_1.xml
cbl_20200605_10q_0.xml,cbl_20200605_10q_0.xml
chs_20200611_10q_0.xml,chs_20200611_10q_0.xml
knl_20191108_10q_0.xml,knl_20191108_10q_0.xml
amh_20200508_10q_1.xml,amh_20200508_10q_1.xml
slca_20191030_10q_0.xml,slca_20191030_10q_1.xml
aeo_20191211_10q_0.xml,aeo_20191211_10q_1.xml
swx_20190807_10q_0.xml,swx_20190807_10q_0.xml
he_20200505_10q_1.xml,he_20200505_10q_0.xml
ambc_20191107_10q_0.xml,ambc_20191107_10q_0.xml
apd_20200124_10q_1.xml,apd_20200124_10q_0.xml
dhi_20200128_10q_1.xml,dhi_20200128_10q_0.xml
kmb_20190422_10q_1.xml,kmb_20190422_10q_1.xml
